0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.005,0.003
0.0005,0.000333333
0,0
0.04175,0.024333333
0.01025,0.006
0,0
0.097,0.057
0.0405,0.024
0.118,0.069333333
0.0755,0.044333333
0.10675,0.062666667
0.10275,0.060333333
0.181,0.106333333
0.107,0.063
0.15625,0.092
0.1875,0.110333333
0.1625,0.095666667
0.20575,0.121
0.22125,0.13
0.198,0.116333333
0.15675,0.092
0.2145,0.126333333
0.20425,0.12
0.23025,0.135333333
0.2715,0.159666667
0.32175,0.189
0.297,0.174666667
0.26575,0.156333333
0.33125,0.194666667
0.31925,0.187666667
0.313,0.184
0.3475,0.204333333
0.322,0.189333333
0.31325,0.184
0.35225,0.207
0.33425,0.196666667
0.352,0.207
0.41125,0.241666667
0.47275,0.278
0.489,0.287666667
0.4765,0.280333333
0.49525,0.291333333
0.479,0.281666667
0.505,0.296666667
0.4755,0.279333333
0.53,0.311666667
0.53175,0.312666667
0.50775,0.298666667
0.5065,0.298
0.50175,0.295
0.6015,0.353666667
0.5105,0.300333333
0.617,0.362666667
0.651,0.382666667
0.594,0.349333333
0.559,0.328666667
0.68725,0.404
0.63275,0.372
0.644,0.378666667
0.6645,0.390666667
0.6895,0.405333333
0.6685,0.393
0.6435,0.378333333
0.722,0.424666667
0.7915,0.465333333
0.72075,0.423666667
0.78,0.458666667
0.763,0.448666667
0.8315,0.489
0.7945,0.467
0.8795,0.517
0.82825,0.487
0.8435,0.496
0.7955,0.467666667
0.84,0.493666667
0.82225,0.483333333
0.9375,0.551
0.8455,0.497
0.868,0.510333333
0.848,0.498666667
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.005,0.003
0.0005,0.000333333
0,0
0.04175,0.014666667
0.01025,0.006
0,0
0.097,0.054666667
0.03875,0.024
0.115,0.067333333
0.07525,0.044333333
0.0925,0.062666667
0.08125,0.060333333
0.178,0.106333333
0.1015,0.055666667
0.15625,0.075333333
0.17875,0.088
0.05125,0.092
0.20575,0.063666667
0.21925,0.074333333
0.18525,0.084333333
0.14075,0.087666667
0.2145,0.068666667
0.169,0.12
0.19975,0.132333333
0.2715,0.159
0.3215,0.186
0.297,0.174666667
0.256,0.156333333
0.199,0.149
0.31925,0.168666667
0.26725,0.182333333
0.2645,0.164333333
0.322,0.187333333
0.3125,0.18
0.35075,0.183
0.32875,0.182
0.316,0.207
0.40725,0.234
0.45675,0.239333333
0.43775,0.286666667
0.21975,0.262
0.49525,0.291333333
0.47075,0.177666667
0.4565,0.295
0.46175,0.274333333
