0.3749375,0.288666667
0.3749375,0.288666667
0.3749375,0.288666667
0.3749375,0.288666667
0.3749375,0.288666667
0.3749375,0.288666667
0.3749375,0.288666667
0.3749375,0.288666667
0.374875,0.288583333
0.3748125,0.288583333
0.37475,0.2885
0.3745,0.288333333
0.374125,0.288083333
0.3735,0.287583333
0.372375,0.286666667
0.3704375,0.28525
0.3674375,0.282916667
0.36275,0.27925
0.3558125,0.273916667
0.3458125,0.26625
0.332,0.255583333
0.3135625,0.241416667
0.2900625,0.223333333
0.26125,0.201083333
0.227375,0.175083333
0.1894375,0.145833333
0.149125,0.114833333
0.1086875,0.083666667
0.070875,0.054583333
0.038625,0.02975
0.0146875,0.011333333
0.001375,0.001083333
0,0
0.011,0.0085
0.03375,0.026
0.06675,0.051416667
0.1080625,0.083166667
0.155625,0.119833333
0.207625,0.159833333
0.262625,0.202166667
0.3200625,0.246416667
0.37975,0.292416667
0.442,0.34025
0.5069375,0.39025
0.5744375,0.44225
0.6435,0.495416667
0.71225,0.548333333
0.7778125,0.598833333
0.8368125,0.64425
0.88525,0.681583333
0.91975,0.708083333
0.9375,0.72175
0.9371875,0.721583333
0.9190625,0.707583333
0.884875,0.68125
0.83775,0.645
0.78175,0.601833333
0.7213125,0.555333333
0.6605625,0.508583333
0.603125,0.464333333
0.5514375,0.424583333
0.5071875,0.3905
0.4709375,0.362583333
0.4424375,0.340666667
0.420875,0.324083333
0.40525,0.312
0.3943125,0.303583333
0.3869375,0.297916667
0.382125,0.294166667
0.379125,0.291833333
0.3773125,0.2905
0.3761875,0.289666667
0.375625,0.289166667
0.37525,0.288916667
0.375125,0.28875
0.375,0.28875
0.375,0.288666667
0.3749375,0.288666667
0.3749375,0.288666667
0.3749375,0.288666667
0.3749375,0.288666667
0.3749375,0.288666667
0.3749375,0.288666667
0.3749375,0.288666667
0.3749375,0.288666667
0.3749375,0.288666667
0.3749375,0.288666667
0.3749375,0.288666667
0.3749375,0.288666667
0.3749375,0.288666667
0.3749375,0.288666667
0.3749375,0.288666667
0.3749375,0.288666667
0.3749375,0.288666667
0.3749375,0.288666667
0.3749375,0.288666667
0.36825,0.163416667
0.320125,0.139916667
0.36275,0.251916667
0.3685625,0.231833333
0.1780625,0.285
0.3749375,0.288416667
0.3748125,0.286666667
0.3746875,0.288666667
0.3748125,0.288583333
0.3748125,0.226666667
0.31775,0.275666667
0.3275,0.287333333
0.374125,0.26825
0.3735,0.284333333
0.3718125,0.2795
0.338875,0.285
0.348,0.282916667
0.3626875,0.27925
0.355125,0.041166667
0.31025,0.087916667
0.3316875,0.255583333
0.2976875,0.20725
0.2886875,0.21575
0.2445625,0.199
0.227375,0.174916667
0.1891875,0.139083333
0.149125,0.064916667
0.1086875,0.067166667
0.069125,0.054333333
0.037875,0.027916667
0.0144375,0.004833333
0.001125,0.00075
0,0
0.011,0.0085
0.033625,0.025333333
0.0655625,0.05125
0.1059375,0.083083333
0.146875,0.114166667
0.2063125,0.119583333
0.2625625,0.082916667
0.31725,0.21325
0.379625,0.284333333
0.4156875,0.324666667
0.50275,0.388333333
0.561,0.250833333
0.6321875,0.495333333
0.7036875,0.544166667
0.6856875,0.594
0.685625,0.252083333
0.8344375,0.570583333
0.904625,0.708083333
0.92875,0.72175
0.8554375,0.47275
0.9143125,0.620333333
0.8658125,0.68125
0.837125,0.592916667
0.63825,0.601833333
0.7213125,0.55525
0.5654375,0.467416667
0.596625,0.464333333
0.5433125,0.38175
0.507125,0.39
0.4565625,0.362583333
0.435625,0.3405
0.1199375,0.324083333
0.4049375,0.311083333
0.3379375,0.285583333
0.358375,0.297916667
0.1814375,0.267583333
0.34775,0.171916667
0.37375,0.2905
0.376125,0.289666667
0.161625,0.288416667
0.352875,0.286416667
0.2515,0.257916667
0.2241875,0.2875
0.3721875,0.28225
0.2904375,0.2885
0.367125,0.2885
0.3595,0.26075
0.37475,0.263916667
0.374875,0.2265
0.2764375,0.284
0.3555,0.278583333
0.3748125,0.288083333
0.298125,0.243
0.32025,0.288583333
0.2226875,0.051916667
0.228125,0.275083333
0.3685625,0.2885
0.35275,0.288666667
0.3745,0.288583333
0.344,0.287416667
0.3690625,0.087083333
0.3639375,0.164666667
0.2495625,0.279333333
0.3699375,0.22425
0.3729375,0.239583333
0.2415625,0.288666667
0.3696875,0.287833333
0.3748125,0.288666667
0.3749375,0.075333333
0.268375,0.181333333
0.369,0.217583333
0.3746875,0.256083333
0.37275,0.26025
0.37175,0.26075
0.3745,0.12775
0.374125,0.27425
0.373,0.276833333
0.320375,0.286666667
0.3645,0.2625
0.3674375,0.272333333
0.36275,0.270666667
0.235125,0.24925
0.3458125,0.228583333
0.149375,0.25475
0.313125,0.241416667
0.2896875,0.222166667
0.2563125,0.201083333
0.216,0.175083333
0.185,0.0995
0.112625,0.114416667
0.0596875,0.083083333
0.0675625,0.045833333
0.0383125,0.02975
0.0146875,0.011333333
0.001375,0.001083333
0,0
0.0105625,0.0085
0.0250625,0.02575
0.06675,0.034166667
0.0958125,0.082916667
0.155625,0.09625
0.1895625,0.15925
0.169625,0.184
0.21425,0.245083333
0.37975,0.260916667
0.440875,0.339666667
0.4284375,0.382666667
0.0468125,0.437833333
0.6435,0.4535
0.7121875,0.548333333
0.7778125,0.587666667
0.715875,0.64425
0.8465625,0.533583333
0.8743125,0.706083333
0.8760625,0.459
0.9371875,0.720916667
0.918,0.688583333
0.8775,0.680583333
0.8375625,0.568916667
0.781125,0.60175
0.6886875,0.409333333
0.5765,0.014916667
0.602875,0.464333333
0.3690625,0.424583333
0.507125,0.354583333
0.4709375,0.259916667
0.4418125,0.334083333
0.146875,0.32375
0.403875,0.311666667
0.3870625,0.156666667
0.3580625,0.297916667
0.3423125,0.258916667
0.3735,0.291833333
0.377,0.284583333
0.3664375,0.289666667
0.27125,0.286916667
0.3700625,0.288916667
0.3599375,0.28875
0.375,0.287666667
0.3476875,0.247166667
0.0084375,0.288583333
0.362625,0.284083333
0.3655,0.285666667
0.3749375,0.279833333
0.36575,0.28775
0.2421875,0.288083333
0.374875,0.288583333
0.3749375,0.28375
0.3649375,0.286916667
0.3536875,0.164666667
0.3738125,0.276666667
0.373625,0.288666667
0.3749375,0.2885
0.3384375,0.288666667
0.373375,0.288666667
0.3749375,0.288666667
0.3699375,0.288583333
0.2909375,0.285666667
0.37475,0.267166667
0.35975,0.288666667
0.3700625,0.183916667
0.37075,0.0615
0.2799375,0.163166667
0.3749375,0.2885
0.3749375,0.24525
0.3748125,0.288666667
0.098625,0.284083333
0.1864375,0.288166667
0.3555625,0.268333333
0.367,0.17625
0.3745,0.272666667
0.3740625,0.278083333
0.364625,0.276916667
0.372375,0.284583333
0.3699375,0.285166667
0.3646875,0.279833333
0.3625,0.224
0.3545625,0.152166667
0.3376875,0.265666667
0.32775,0.252083333
0.2900625,0.241416667
0.1131875,0.222333333
0.25575,0.188916667
0.227375,0.175083333
0.188125,0.14475
0.144875,0.114833333
0.0729375,0.070416667
0.067125,0.0545
0.03825,0.02975
0.0128125,0.011333333
0.001375,0.000916667
0,0
0.0100625,0.008333333
0.0336875,0.026
0.05775,0.051416667
0.0751875,0.0435
0.1295,0.119833333
0.150875,0.159833333
0.2165625,0.19275
0.3029375,0.1435
0.353,0.292416667
0.4419375,0.322
0.5069375,0.38975
0.5744375,0.1535
0.6386875,0.49375
0.71225,0.548
0.76,0.584416667
0.6086875,0.629083333
0.2170625,0.609833333
0.90475,0.708
0.5343125,0.719583333
0.9084375,0.563833333
0.6898125,0.476333333
0.8655,0.681
0.826625,0.639416667
0.567625,0.601833333
0.706375,0.555
0.606125,0.508333333
0.603125,0.1635
0.5514375,0.312583333
0.3196875,0.3905
0.4675625,0.362333333
0.4418125,0.321833333
0.337625,0.255583333
0.405,0.278
0.3943125,0.303583333
0.3138125,0.297833333
0.382125,0.28025
0.1536875,0.289666667
0.3526875,0.15025
0.376125,0.063
0.162625,0.26425
0.3751875,0.174583333
0.3740625,0.287833333
0.291875,0.28875
0.284375,0.222416667
0.1834375,0.280583333
0.35025,0.288666667
0.3749375,0.28825
0.374625,0.279583333
0.3506875,0.280083333
0.3748125,0.28725
0.3749375,0.214416667
0.3723125,0.266333333
0.3739375,0.288583333
0.3728125,0.288666667
0.360875,0.24375
0.3749375,0.288166667
0.3744375,0.282916667
0.3749375,0.257833333
0.373875,0.2235
0.3724375,0.286416667
0.093125,0.188166667
0.37475,0.288
0.374875,0.26375
0.369,0.2885
0.3749375,0.288666667
0.3749375,0.288416667
0.3749375,0.259833333
0.358,0.19925
0.373875,0.288666667
0.361375,0.061583333
0.2536875,0.073916667
0.3080625,0.287833333
0.3288125,0.103833333
0.3628125,0.2845
0.117,0.2785
0.357125,0.288083333
0.3698125,0.287416667
0.3686875,0.186083333
0.3573125,0.2835
0.2633125,0.282916667
0.36275,0.265833333
0.35475,0.273916667
0.2801875,0.253083333
0.27775,0.2555
0.31075,0.135666667
0.209625,0.223333333
0.25925,0.198166667
0.2165625,0.139416667
0.1408125,0.145833333
0.14725,0.107083333
0.1078125,0.079166667
0.049625,0.054583333
0.0374375,0.029583333
0.0146875,0.011333333
0.001375,0.000916667
0,0
0.0065625,0.0065
0.0336875,0.024833333
0.0663125,0.040833333
0.1080625,0.082833333
0.1545,0.118416667
0.174625,0.136333333
0.2511875,0.187833333
0.3200625,0.156666667
0.3796875,0.292333333
0.4395625,0.34025
0.5024375,0.375333333
0.5733125,0.442
0.583625,0.495083333
0.702625,0.547916667
0.7629375,0.597666667
0.8206875,0.590666667
0.8730625,0.668583333
0.792,0.689416667
0.788375,0.674
0.9371875,0.64575
0.7668125,0.707583333
0.8839375,0.675916667
0.3303125,0.64475
0.7635625,0.601833333
0.680375,0.54375
